tios_groupid,group_name,base,cow_id1,Education_count,Health_count,Security_count,Financial_count,Disaster_count,PublicServices_count,Religious_count,Total_Service_count,Religious,PublicServices,NatDisaster,FinancialJobsWelfareSubsidies,SecurityJustice,HealthEmergency,EducationYouthRecreation,service_coverage,PctEducationYouthRecreation,pctHealthEmergency,pctFinancialJobsWelfareSubsidies,pctSecurityJustice,pctNatDisaster,pctPublicServices,pctReligious,pctMadrassas,pctTunnels,pctUncertain,service_involvement,top_services,logtotal,logservice_coverage,Total_Service_Normalized,Education_Normalized,Health_Normalized,Security_Normalized,Financial_Normalized,Disaster_Normalized,Public_Normalized,Religious_Normalized,Total_Service_Rank,Total_Service_Percentile,Education_count_rank,Education_count_percentile,Health_count_rank,Health_count_percentile,Security_count_rank,Security_count_percentile,Financial_count_rank,Financial_count_percentile,Disaster_count_rank,Disaster_count_percentile,PublicServices_count_rank,PublicServices_count_percentile,Religious_count_rank,Religious_count_percentile,Total_Service_count_rank,Total_Service_count_percentile,PC_TotalServiceCount,RANK_PC_TSC,Norm_RANK_PC_TSC,PC_Education_count,RANK_PC_Education_count,Norm_RANK_PC_Education_count,PC_Health_count,RANK_PC_Health_count,Norm_RANK_PC_Health_count,PC_Security_count,PC_Financial_count,RANK_PC_Financial_count,Norm_RANK_PC_Financial_count,PC_Disaster_count,RANK_PC_Disaster_count,Norm_RANK_PC_Disaster_count,PC_PublicServices_count,RANK_PC_PublicServices_count,Norm_RANK_PC_PublicServ_count,PC_Religious_count,RANK_PC_Religious_count,Norm_RANK_PC_Religious_count,RANK_PC_Security_count,Norm_RANK_PC_Security_count,TotalNewsCoverage,year
111,People's Vanguard Organization,Costa Rica,94,2,2,0,0,0,10,3,21,1,1,0,0,0,1,1,5,.095238097,.095238097,0,0,0,.47619048,.14285715,0,0,.19047619,1.3125,1,8.6892958,1.6094379,.00081928837,.00028810141,.00054945057,0,0,0,.00132714,.00077559461,37,.90609139,54,.86294419,81,.79441625,20,.9492386,20.5,.94796956,41,.89593911,56.5,.85659897,94,.76142132,37,.90609139,.0018551744,37,.09390863,.0018538773,54,.13705584,.0031950923,81,.20558375,.0031950923,0,20.5,.052030455,0,41,.10406091,.0023568564,56.5,.14340101,.0044636214,94,.23857868,20,.05076142,5939,16
75,Birsa Commando Force (BCF),India,750,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,.5,0,0,0,0,0,0,0,0,.5,.25,1,5.4595857,.69314718,.000078027464,.0001440507,0,0,0,0,0,0,5.5,.98604059,43,.89086294,29.5,.92512691,20,.9492386,20.5,.94796956,41,.89593911,4,.98984772,28,.92893404,5.5,.98604059,.00017668329,5.5,.013959391,.00092693866,43,.10913706,0,29.5,.074873097,0,0,20.5,.052030455,0,41,.10406091,0,4,.010152284,0,28,.071065992,20,.05076142,235,8
233,United Kuki Liberation Front (UKLF),India,750,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.125,0,6.5117455,0,.000039013732,0,0,0,0,0,.00013271401,0,3,.9923858,19,.95177662,29.5,.92512691,20,.9492386,20.5,.94796956,41,.89593911,10,.97461927,28,.92893404,3,.9923858,.000088341643,3,.007614213,0,19,.04822335,0,29.5,.074873097,0,0,20.5,.052030455,0,41,.10406091,.00023568563,10,.02538071,0,28,.071065992,20,.05076142,673,8
271,Black Revolutionary Assault Team,United States,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5.57973,0,.000039013732,0,0,0,0,0,0,0,3,.9923858,19,.95177662,29.5,.92512691,20,.9492386,20.5,.94796956,41,.89593911,4,.98984772,28,.92893404,3,.9923858,.000088341643,3,.007614213,0,19,.04822335,0,29.5,.074873097,0,0,20.5,.052030455,0,41,.10406091,0,4,.010152284,0,28,.071065992,20,.05076142,265,0
305,New Armenian Resistance (NAR),"Belgium, France, Italy, United Kingdom",211,4,0,0,2,2,4,0,14,0,1,1,1,0,0,1,5,.2857143,0,.14285715,0,.14285715,.2857143,0,0,0,.14285715,2.3333333,1,6.72263,1.6094379,.00054619228,.00057620282,0,0,.00083892618,.00054392166,.00053085602,0,28,.92893404,75,.8096447,29.5,.92512691,20,.9492386,56,.85786802,114,.71065992,29,.92639595,28,.92893404,28,.92893404,.001236783,28,.071065992,.0037077547,75,.19035533,0,29.5,.074873097,0,.0021160438,56,.14213198,.0034307083,114,.28934011,.00094274251,29,.073604062,0,28,.071065992,20,.05076142,831,6
449,Jamatul Mujahedin Bangladesh,Bangladesh,771,1,0,0,3,2,5,0,14,0,1,1,1,0,0,1,5,.071428575,0,.21428572,0,.14285715,.35714287,0,0,0,.21428572,14,1,7.6615272,1.6094379,.00054619228,.0001440507,0,0,.0012583892,.00054392166,.00066357001,0,28,.92893404,43,.89086294,29.5,.92512691,20,.9492386,69.5,.82360405,114,.71065992,36,.90862942,28,.92893404,28,.92893404,.001236783,28,.071065992,.00092693866,43,.10913706,0,29.5,.074873097,0,.0031740658,69.5,.17639594,.0034307083,114,.28934011,.0011784282,36,.09137056,0,28,.071065992,20,.05076142,2125,1
229,Underground Government of the Free Democratic People of Laos,Laos,812,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.33333334,1,7.4815559,0,.000078027464,0,0,0,0,0,.00026542801,0,5.5,.98604059,19,.95177662,29.5,.92512691,20,.9492386,20.5,.94796956,41,.89593911,17.5,.95558375,28,.92893404,5.5,.98604059,.00017668329,5.5,.013959391,0,19,.04822335,0,29.5,.074873097,0,0,20.5,.052030455,0,41,.10406091,.00047137126,17.5,.044416245,0,28,.071065992,20,.05076142,1775,6
408,Lashkar-I-Omar,Pakistan,770,0,0,0,2,0,2,0,5,0,1,0,1,0,0,0,3,0,0,.40000001,0,0,.40000001,0,0,0,.2,1,0,6.2245584,1.0986123,.00019506867,0,0,0,.00083892618,0,.00026542801,0,11,.97208124,19,.95177662,29.5,.92512691,20,.9492386,56,.85786802,41,.89593911,17.5,.95558375,28,.92893404,11,.97208124,.00044170822,11,.027918782,0,19,.04822335,0,29.5,.074873097,0,.0021160438,56,.14213198,0,41,.10406091,.00047137126,17.5,.044416245,0,28,.071065992,20,.05076142,505,5
253,al-Mansoorain,"India, Kashmir, Pakistan",750,1,24,0,5,1,25,2,63,1,1,1,1,0,1,1,7,.015873017,.38095239,.079365082,0,.015873017,.3968254,.031746034,0,0,.079365082,21,1,9.0948172,1.9459101,.0024578653,.0001440507,.0065934067,0,.0020973154,.00027196083,.0033178499,.00051706308,71,.81979698,43,.89086294,187.5,.52411169,20,.9492386,91,.76903552,93,.76395941,82,.79187816,81,.79441625,71,.81979698,.0055655236,71,.18020305,.00092693866,43,.10913706,.038341109,187.5,.47588831,.038341109,.0052901097,91,.23096447,.0017153542,93,.23604061,.0058921408,82,.20812182,.0029757477,81,.20558375,20,.05076142,8909,3
193,South Londonderry Volunteers (SLV),"Northern Ireland (UK), United Kingdom",200,14,1,1,0,0,10,1,42,1,1,0,0,1,1,1,7,.33333334,.023809524,0,.023809524,0,.23809524,.023809524,0,.023809524,.33333334,6,1,8.3012733,1.9459101,.0016385767,.0020167099,.00027472529,.00024044242,0,0,.00132714,.00025853154,57,.85532993,134.5,.65862942,67,.82994926,46,.88324875,20.5,.94796956,41,.89593911,56.5,.85659897,64.5,.83629441,57,.85532993,.0037103489,57,.14467005,.012977142,134.5,.34137055,.0015975462,67,.17005076,.0015975462,0,20.5,.052030455,0,41,.10406091,.0023568564,56.5,.14340101,.0014878738,64.5,.16370559,46,.11675127,4029,7
443,al-Umar Mujahideen,Pakistan,770,5,4,1,8,23,62,2,127,1,1,1,1,1,1,1,8,.039370079,.031496063,.062992126,.0078740157,.18110237,.48818898,.015748031,0,0,.17322835,7.4705882,1,9.8086824,2.0794415,.0049547441,.00072025351,.0010989011,.00024044242,.0033557047,.0062550991,.0082282685,.00051706308,99,.74873096,87,.7791878,101,.74365485,46,.88324875,105,.73350257,215.5,.4530457,121.5,.69162434,81,.79441625,99,.74873096,.011219389,99,.25126904,.0046346933,87,.22081219,.0063901846,101,.25634518,.0063901846,.0084641753,105,.26649746,.039453145,213.5,.54187816,.014612509,121.5,.30837563,.0029757477,81,.20558375,46,.11675127,18191,17
153,Hector Riobe Brigade,"Haiti, United States",41,0,0,1,1,2,15,1,29,1,1,1,1,1,0,0,6,0,0,.034482758,.034482758,.068965517,.51724136,.034482758,0,0,.31034482,7.25,1,8.3262749,1.7917595,.0011313983,0,0,.00024044242,.00041946309,.00054392166,.0019907099,.00025853154,45.5,.88451779,19,.95177662,29.5,.92512691,46,.88324875,44.5,.88705581,114,.71065992,65.5,.83375633,64.5,.83629441,45.5,.88451779,.0025619075,45.5,.11548223,0,19,.04822335,0,29.5,.074873097,0,.0010580219,44.5,.11294416,.0034307083,114,.28934011,.0035352844,65.5,.16624366,.0014878738,64.5,.16370559,46,.11675127,4131,4
332,Islamic Defense Force,India,750,52,2,1,9,46,39,8,193,1,1,1,1,1,1,1,8,.26943004,.010362694,.046632126,.005181347,.23834197,.20207255,.041450776,0,0,.1865285,193,1,9.7318096,2.0794415,.0075296503,.0074906368,.00054945057,.00024044242,.0037751677,.012510198,.0051758462,.0020682523,127,.677665,190.5,.51649743,81,.79441625,46,.88324875,110.5,.71954316,257,.34771574,104.5,.73477155,136,.65482235,127,.677665,.017049937,127,.32233503,.048200812,189.5,.48096448,.0031950923,81,.20558375,.0031950923,.0095221968,110.5,.28045684,.07890629,255,.64720809,.0091917394,104.5,.26522842,.011902991,136,.34517765,46,.11675127,16845,0
263,Liberation Front of Quebec,Canada,20,28,28,1,2,0,38,8,123,1,1,0,1,1,1,1,9,.22764228,.22764228,.016260162,.008130081,0,.30894309,.065040648,.016260162,.024390243,.10569106,8.1999998,1,9.6779032,2.1972246,.0047986889,.0040334198,.0076923077,.00024044242,.00083892618,0,.0050431322,.0020682523,96,.75634515,168.5,.572335,191.5,.51395941,46,.88324875,56,.85786802,41,.89593911,101.5,.7423858,136,.65482235,96,.75634515,.010866022,96,.24365482,.025954284,168.5,.42766497,.044731293,190.5,.48350254,.044731293,.0021160438,56,.14213198,0,41,.10406091,.0089560542,101.5,.25761423,.011902991,136,.34517765,46,.11675127,15961,15
429,Peronist Armed Forces,Argentina,160,1,1,1,6,0,5,0,16,0,1,0,1,1,1,1,6,.0625,.0625,.375,.0625,0,.3125,0,0,0,.125,2.2857144,1,8.2049456,1.7917595,.00062421971,.0001440507,.00027472529,.00024044242,.0025167784,0,.00066357001,0,32,.9187817,43,.89086294,67,.82994926,46,.88324875,97.5,.75253808,41,.89593911,36,.90862942,28,.92893404,32,.9187817,.0014134663,32,.081218272,.00092693866,43,.10913706,.0015975462,67,.17005076,.0015975462,.0063481317,97.5,.24746193,0,41,.10406091,.0011784282,36,.09137056,0,28,.071065992,46,.11675127,3659,7
209,Lautaro Youth Movement,chile,155,41,3,1,3,2,29,4,115,1,1,1,1,1,1,1,8,.35652173,.026086956,.026086956,.0086956518,.017391304,.2521739,.034782607,0,0,.27826086,19.166666,1,9.1143799,2.0794415,.0044865794,.005906079,.00082417583,.00024044242,.0012583892,.00054392166,.0038487061,.0010341262,94,.76142132,182.5,.53680205,91,.76903552,46,.88324875,69.5,.82360405,114,.71065992,88.5,.77538073,107.5,.72715735,94,.76142132,.010159289,94,.23857868,.038004488,182,.46192893,.0047926386,91,.23096447,.0047926386,.0031740658,69.5,.17639594,.0034307083,114,.28934011,.0068348832,88.5,.22461928,.0059514954,107.5,.27284265,46,.11675127,9085,6
374,EPA (Ejercito del Pueblo en Armas),Venezuela,101,0,0,1,0,0,3,4,8,1,1,0,0,1,0,0,3,0,0,0,.125,0,.375,.5,0,0,0,2,0,6.650279,1.0986123,.00031210986,0,0,.00024044242,0,0,.000398142,.0010341262,15,.96192896,19,.95177662,29.5,.92512691,46,.88324875,20.5,.94796956,41,.89593911,24,.93908632,107.5,.72715735,15,.96192896,.00070673315,15,.038071066,0,19,.04822335,0,29.5,.074873097,0,0,20.5,.052030455,0,41,.10406091,.0007070569,24,.060913704,.0059514954,107.5,.27284265,46,.11675127,773,4
337,United Self-Defense Forces of Venezuela (AUV),Venezuela,101,3,1,1,0,0,2,1,12,1,1,0,0,1,1,1,7,.25,.083333336,0,.083333336,0,.16666667,.083333336,.083333336,0,.25,3,1,8.2233591,1.9459101,.0004681648,.00043215213,.00027472529,.00024044242,0,0,.00026542801,.00025853154,23.5,.9403553,63.5,.8388325,67,.82994926,46,.88324875,20.5,.94796956,41,.89593911,17.5,.95558375,64.5,.83629441,23.5,.9403553,.0010600997,23.5,.059644669,.0027808161,63.5,.16116752,.0015975462,67,.17005076,.0015975462,0,20.5,.052030455,0,41,.10406091,.00047137126,17.5,.044416245,.0014878738,64.5,.16370559,46,.11675127,3727,4
455,Guevarista Revolutionary Army (ERG),Colombia,100,0,0,1,1,0,1,0,9,0,1,0,1,1,0,0,4,0,0,.11111111,.11111111,0,.11111111,0,0,0,.66666669,.69230771,1,8.1116285,1.3862944,.0003511236,0,0,.00024044242,.00041946309,0,.00013271401,0,17,.95685279,19,.95177662,29.5,.92512691,46,.88324875,44.5,.88705581,41,.89593911,10,.97461927,28,.92893404,17,.95685279,.0007950748,17,.043147206,0,19,.04822335,0,29.5,.074873097,0,.0010580219,44.5,.11294416,0,41,.10406091,.00023568563,10,.02538071,0,28,.071065992,46,.11675127,3333,13
257,Battalion of the Martyr Abdullah Azzam,"Egypt, Jordan, Syria",651,0,0,1,3,0,9,0,16,0,1,0,1,1,0,0,5,0,0,.1875,.0625,0,.5625,0,0,.0625,.125,8,0,8.3818312,1.6094379,.00062421971,0,0,.00024044242,.0012583892,0,.001194426,0,32,.9187817,19,.95177662,29.5,.92512691,46,.88324875,69.5,.82360405,41,.89593911,50.5,.87182742,28,.92893404,32,.9187817,.0014134663,32,.081218272,0,19,.04822335,0,29.5,.074873097,0,.0031740658,69.5,.17639594,0,41,.10406091,.0021211707,50.5,.12817259,0,28,.071065992,46,.11675127,4367,2
132,Lebanese Arab Youth,Lebanon,660,6,4,1,20,0,2,5,45,1,1,0,1,1,1,1,7,.13333334,.088888891,.44444445,.022222223,0,.044444446,.11111111,0,0,.15555556,45,1,9.316411,1.9459101,.001755618,.00086430425,.0010989011,.00024044242,.0083892616,0,.00026542801,.0012926577,59.5,.84898478,95.5,.7576142,101,.74365485,46,.88324875,155.5,.60532993,41,.89593911,17.5,.95558375,121,.69289339,59.5,.84898478,.0039753737,59.5,.15101522,.0055616321,95.5,.24238579,.0063901846,101,.25634518,.0063901846,.021160439,155.5,.39467004,0,41,.10406091,.00047137126,17.5,.044416245,.0074393693,121,.30710658,46,.11675127,11119,0
109,Guadeloupe Liberation Army,Guadeloupe,220,2,7,1,11,0,20,2,52,1,1,0,1,1,1,1,8,.03846154,.13461539,.21153846,.01923077,0,.38461539,.03846154,.03846154,0,.13461539,8.666667,1,8.9123383,2.0794415,.0020287142,.00028810141,.0019230769,.00024044242,.0046140938,0,.00265428,.00051706308,63,.84010154,54,.86294419,126,.68020302,46,.88324875,122,.6903553,41,.89593911,73,.81472081,81,.79441625,63,.84010154,.0045937654,63,.15989847,.0018538773,54,.13705584,.011182823,126,.31979695,.011182823,.011638241,122,.30964467,0,41,.10406091,.0047137127,73,.18527919,.0029757477,81,.20558375,46,.11675127,7423,6
448,Uganda Democratic Christian Army (UDCA),"Sudan, Uganda",625,4,0,2,4,1,19,0,41,0,1,1,1,1,0,1,6,.097560972,0,.097560972,.048780486,.024390243,.46341464,0,0,0,.2682927,10.25,1,9.0413294,1.7917595,.0015995631,.00057620282,0,.00048088483,.0016778524,.00027196083,.0025215661,0,56,.85786802,75,.8096447,29.5,.92512691,59.5,.84898478,81.5,.79314721,93,.76395941,71,.81979698,28,.92893404,56,.85786802,.0036220073,56,.14213198,.0037077547,75,.19035533,0,29.5,.074873097,0,.0042320876,81.5,.20685279,.0017153542,93,.23604061,.0044780271,71,.18020305,0,28,.071065992,59.5,.15101522,8445,4
324,Islamic Action in Iraq,"Iran, Iraq",630,6,5,2,5,50,38,0,151,0,1,1,1,1,1,1,7,.039735101,.033112582,.033112582,.013245033,.33112583,.25165564,0,0,0,.29801324,7.9473686,1,9.6512365,1.9459101,.0058910735,.00086430425,.0013736264,.00048088483,.0020973154,.013598042,.0050431322,0,114,.71065992,95.5,.7576142,108.5,.72461927,59.5,.84898478,91,.76903552,264.5,.32868022,101.5,.7423858,28,.92893404,114,.71065992,.013339587,114,.28934011,.0055616321,95.5,.24238579,.0079877311,108.5,.2753807,.0079877311,.0052901097,91,.23096447,.085767709,262.5,.66624367,.0089560542,101.5,.25761423,0,28,.071065992,59.5,.15101522,15541,19
18,February 28 Popular Leagues,El Salvador,92,4,0,2,0,2,4,0,16,0,1,1,0,1,0,1,5,.25,0,0,.125,.125,.25,0,0,0,.25,.72727275,1,7.9533181,1.6094379,.00062421971,.00057620282,0,.00048088483,0,.00054392166,.00053085602,0,32,.9187817,75,.8096447,29.5,.92512691,59.5,.84898478,20.5,.94796956,114,.71065992,29,.92639595,28,.92893404,32,.9187817,.0014134663,32,.081218272,.0037077547,75,.19035533,0,29.5,.074873097,0,0,20.5,.052030455,.0034307083,114,.28934011,.00094274251,29,.073604062,0,28,.071065992,59.5,.15101522,2845,22
423,Mujahideen KOMPAK,Indonesia,850,14,21,2,18,4,9,0,79,0,1,1,1,1,1,1,7,.17721519,.2658228,.2278481,.025316456,.050632913,.11392405,0,0,0,.1392405,15.8,1,8.5954494,1.9459101,.0030820849,.0020167099,.0057692309,.00048088483,.0075503355,.0010878433,.001194426,0,79,.79949236,134.5,.65862942,182.5,.53680205,59.5,.84898478,148,.62436551,138,.64974618,50.5,.87182742,28,.92893404,79,.79949236,.0069789896,79,.20050761,.012977142,134.5,.34137055,.033548471,182.5,.46319798,.033548471,.019044394,148,.37563452,.0068614166,138,.35025382,.0021211707,50.5,.12817259,0,28,.071065992,59.5,.15101522,5407,5
2,Andres Castro United Front (FUAC),Nicaragua,93,10,0,2,14,9,83,0,141,0,1,1,1,1,0,1,6,.070921987,0,.099290781,.014184397,.063829787,.58865249,0,0,0,.16312057,14.1,1,9.7243013,1.7917595,.0055009364,.001440507,0,.00048088483,.0058724834,.0024476475,.011015262,0,108,.72588831,115,.70812184,29.5,.92512691,59.5,.84898478,136.5,.65355331,164,.58375633,137,.65228426,28,.92893404,108,.72588831,.012456171,108,.27411169,.0092693865,115,.29187816,0,29.5,.074873097,0,.014812307,136.5,.34644669,.015438187,164,.41624364,.019561907,137,.34771574,0,28,.071065992,59.5,.15101522,16719,10
150,Islamic Front for the Liberation of Palestine (IFLP),Lebanon,660,4,0,2,4,44,21,0,80,0,1,1,1,1,0,1,6,.050000001,0,.050000001,.025,.55000001,.26249999,0,0,0,.0625,20,1,9.3706722,1.7917595,.0031210987,.00057620282,0,.00048088483,.0016778524,.011966277,.002786994,0,80,.79695433,75,.8096447,29.5,.92512691,59.5,.84898478,81.5,.79314721,253,.35786802,75.5,.80837566,28,.92893404,80,.79695433,.0070673316,80,.20304568,.0037077547,75,.19035533,0,29.5,.074873097,0,.0042320876,81.5,.20685279,.075475581,251,.63705581,.0049493983,75.5,.19162436,0,28,.071065992,59.5,.15101522,11739,4
101,Spanish Basque Battalion,"France, Spain",220,8,20,2,2,0,13,1,54,1,1,0,1,1,1,1,8,.14814815,.37037036,.037037037,.037037037,0,.24074075,.018518519,0,.018518519,.12962963,9,1,8.8475037,2.0794415,.0021067415,.0011524056,.0054945056,.00048088483,.00083892618,0,.0017252821,.00025853154,64,.83756346,108,.72588831,179.5,.54441625,59.5,.84898478,56,.85786802,41,.89593911,61.5,.84390861,64.5,.83629441,64,.83756346,.0047704484,64,.16243654,.0074155093,108,.27411169,.031950925,179.5,.45558375,.031950925,.0021160438,56,.14213198,0,41,.10406091,.0030639132,61.5,.15609138,.0014878738,64.5,.16370559,59.5,.15101522,6957,6
427,Arab Nationalist Youth for the Liberation of Palestine (ANYLP),Libya,620,0,0,2,12,0,2,0,16,0,1,0,1,1,0,0,3,0,0,.75,.125,0,.125,0,0,0,0,16,1,8.1687698,1.0986123,.00062421971,0,0,.00048088483,.0050335568,0,.00026542801,0,32,.9187817,19,.95177662,29.5,.92512691,59.5,.84898478,128,.67512691,41,.89593911,17.5,.95558375,28,.92893404,32,.9187817,.0014134663,32,.081218272,0,19,.04822335,0,29.5,.074873097,0,.012696263,128,.32487309,0,41,.10406091,.00047137126,17.5,.044416245,0,28,.071065992,59.5,.15101522,3529,0
303,Popular Self-Defense Forces (FAP),Democratic Republic of the Congo,490,2,0,2,4,0,22,0,50,0,1,0,1,1,0,1,5,.039999999,0,.079999998,.039999999,0,.44,0,0,0,.40000001,3.8461537,1,9.400547,1.6094379,.0019506867,.00028810141,0,.00048088483,.0016778524,0,.0029197079,0,61.5,.84390861,54,.86294419,29.5,.92512691,59.5,.84898478,81.5,.79314721,41,.89593911,77,.80456853,28,.92893404,61.5,.84390861,.0044170823,61.5,.15609138,.0018538773,54,.13705584,0,29.5,.074873097,0,.0042320876,81.5,.20685279,0,41,.10406091,.005185084,77,.19543147,0,28,.071065992,59.5,.15101522,12095,13
382,Jaish-ul-Muslimin,Afghanistan,770,0,0,2,3,0,7,0,14,0,1,0,1,1,0,0,5,0,0,.21428572,.14285715,0,.5,0,.071428575,0,.071428575,7,1,7.4792995,1.6094379,.00054619228,0,0,.00048088483,.0012583892,0,.00092899799,0,28,.92893404,19,.95177662,29.5,.92512691,59.5,.84898478,69.5,.82360405,41,.89593911,41.5,.89467007,28,.92893404,28,.92893404,.001236783,28,.071065992,0,19,.04822335,0,29.5,.074873097,0,.0031740658,69.5,.17639594,0,41,.10406091,.0016497994,41.5,.10532995,0,28,.071065992,59.5,.15101522,1771,2
188,Arab Communist Organization,"Lebanon, Syria",660,52,2,2,2,10,25,4,106,1,1,1,1,1,1,1,8,.49056605,.018867925,.018867925,.018867925,.094339624,.23584905,.03773585,0,0,.084905662,35.333332,1,9.3484488,2.0794415,.0041354555,.0074906368,.00054945057,.00048088483,.00083892618,.0027196084,.0033178499,.0010341262,91,.76903552,190.5,.51649743,81,.79441625,59.5,.84898478,56,.85786802,168.5,.572335,82,.79187816,107.5,.72715735,91,.76903552,.0093642138,91,.23096447,.048200812,189.5,.48096448,.0031950923,81,.20558375,.0031950923,.0021160438,56,.14213198,.017153541,168.5,.42766497,.0058921408,82,.20812182,.0059514954,107.5,.27284265,59.5,.15101522,11481,3
90,People's Liberation Forces (Colombia),Colombia,100,3,2,2,12,0,37,1,77,1,1,0,1,1,1,1,7,.038961038,.025974026,.15584415,.025974026,0,.48051947,.012987013,0,0,.25974026,19.25,1,9.558671,1.9459101,.0030040573,.00043215213,.00054945057,.00048088483,.0050335568,0,.0049104178,.00025853154,78,.80203044,63.5,.8388325,81,.79441625,59.5,.84898478,128,.67512691,41,.89593911,98,.75126904,64.5,.83629441,78,.80203044,.0068023065,78,.19796954,.0027808161,63.5,.16116752,.0031950923,81,.20558375,.0031950923,.012696263,128,.32487309,0,41,.10406091,.0087203681,98,.24873096,.0014878738,64.5,.16370559,59.5,.15101522,14167,4
117,Islamic Renewal Movement,Jordan,663,4,7,2,4,1,104,10,141,1,1,1,1,1,1,1,10,.028368793,.04964539,.028368793,.014184397,.0070921984,.73758864,.070921987,.014184397,.021276595,.028368793,35.25,1,9.5093336,2.3025851,.0055009364,.00057620282,.0019230769,.00048088483,.0016778524,.00027196083,.013802256,.0025853154,108,.72588831,75,.8096447,126,.68020302,59.5,.84898478,81.5,.79314721,93,.76395941,152.5,.61294419,145,.6319797,108,.72588831,.012456171,108,.27411169,.0037077547,75,.19035533,.011182823,126,.31979695,.011182823,.0042320876,81.5,.20685279,.0017153542,93,.23604061,.024511306,151.5,.38451776,.014878739,145,.3680203,59.5,.15101522,13485,4
120,National Revolutionary Command (Omar al-Mukhtar),Lebanon,660,4,7,2,4,1,104,10,141,1,1,1,1,1,1,1,10,.028368793,.04964539,.028368793,.014184397,.0070921984,.73758864,.070921987,.014184397,.021276595,.028368793,141,1,9.5093336,2.3025851,.0055009364,.00057620282,.0019230769,.00048088483,.0016778524,.00027196083,.013802256,.0025853154,108,.72588831,75,.8096447,126,.68020302,59.5,.84898478,81.5,.79314721,93,.76395941,152.5,.61294419,145,.6319797,108,.72588831,.012456171,108,.27411169,.0037077547,75,.19035533,.011182823,126,.31979695,.011182823,.0042320876,81.5,.20685279,.0017153542,93,.23604061,.024511306,151.5,.38451776,.014878739,145,.3680203,59.5,.15101522,13485,0
160,TKEP/L,Turkey,640,4,1,3,1,0,18,0,33,0,1,0,1,1,1,1,6,.12121212,.030303031,.030303031,.090909094,0,.54545456,0,0,0,.18181819,3.3,1,8.4976025,1.7917595,.0012874532,.00057620282,.00027472529,.00072132726,.00041946309,0,.0023888519,0,49.5,.87436551,75,.8096447,67,.82994926,71,.81979698,44.5,.88705581,41,.89593911,69.5,.82360405,28,.92893404,49.5,.87436551,.0029152741,49.5,.12563452,.0037077547,75,.19035533,.0015975462,67,.17005076,.0015975462,.0010580219,44.5,.11294416,0,41,.10406091,.0042423415,69.5,.17639594,0,28,.071065992,71,.18020305,4903,10
302,People's Revolutionary Militias,Ecuador,130,11,4,3,20,11,98,13,187,1,1,1,1,1,1,1,8,.05882353,.021390375,.10695187,.01604278,.05882353,.52406418,.069518715,0,0,.14438502,46.75,1,9.8730803,2.0794415,.007295568,.0015845578,.0010989011,.00072132726,.0083892616,.0029915692,.013005972,.0033609101,123.5,.68654823,120,.69543147,101,.74365485,71,.81979698,155.5,.60532993,172.5,.56218272,149,.62182742,162.5,.58756346,123.5,.68654823,.016519887,123.5,.31345177,.010196325,120,.30456853,.0063901846,101,.25634518,.0063901846,.021160439,155.5,.39467004,.018868895,172.5,.43781725,.023097193,149,.37817258,.019342359,162.5,.41243654,71,.18020305,19401,4
405,Yemen Islamic Jihad,"Afghanistan, Libya, United Kingdom, United States, Yemen",700,7,8,3,11,0,73,0,105,0,1,0,1,1,1,1,7,.06666667,.076190479,.10476191,.028571429,0,.69523811,0,0,.0095238099,.01904762,6.5625,1,9.2683258,1.9459101,.0040964419,.0010083549,.0021978023,.00072132726,.0046140938,0,.0096881222,0,90,.7715736,102.5,.73984772,133.5,.6611675,71,.81979698,122,.6903553,41,.89593911,127.5,.67639595,28,.92893404,90,.7715736,.0092758723,90,.2284264,.0064885709,102.5,.26015228,.012780369,133.5,.3388325,.012780369,.011638241,122,.30964467,0,41,.10406091,.017205052,127.5,.32360405,0,28,.071065992,71,.18020305,10597,16
4,al-Gama'a al-Islamiyya (GAI),"Afghanistan, Egypt",700,1,2,3,3,1,10,0,38,0,1,1,1,1,1,1,7,.02631579,.052631579,.078947365,.078947365,.02631579,.2631579,0,0,0,.47368422,1.3103448,1,8.4448376,1.9459101,.0014825219,.0001440507,.00054945057,.00072132726,.0012583892,.00027196083,.00132714,0,53.5,.86421317,43,.89086294,81,.79441625,71,.81979698,69.5,.82360405,93,.76395941,56.5,.85659897,28,.92893404,53.5,.86421317,.0033569825,53.5,.1357868,.00092693866,43,.10913706,.0031950923,81,.20558375,.0031950923,.0031740658,69.5,.17639594,.0017153542,93,.23604061,.0023568564,56.5,.14340101,0,28,.071065992,71,.18020305,4651,29
